codigo_escola,NO_ENTIDADE,codigo_municipio,rank_municipio,n_escolas_confiaveis_municipio,segmento_comercial,rede_propria_poliedro,enem_media_geral,qtd_participantes_enem,indice_infra,QT_MAT_MED,score_destaque,produto_alvo,enem_media_geral_2024,qtd_participantes_enem_2024,enem_media_2anos,delta_enem_2025_2024
53014707,C EDUCACIONAL CCI SENIOR,5300108,61.0,117,Outras posições,False,589.4639252336449,107.0,5.0,395.0,0.5282,Polígono,606.7926495726496,117.0,598.5150892857143,-17.32872433900468
53019334,COL COC TAGUATINGA,5300108,62.0,117,Outras posições,False,595.9608695652174,23.0,4.0,101.0,0.5277,Polígono,591.7423655913979,31.0,593.5391358024691,4.2185039738195655
11000198,COLEGIO SAPIENS - UNIDADE JARDIM DAS MANGUEIRAS,1100205,6.0,13,Outras posições,False,589.3038993710692,53.0,5.0,197.0,0.5276,Polígono,559.3409722222223,48.0,575.064092409241,29.962927148846916
26121328,COLEGIO ADVENTISTA DO RECIFE,2611606,40.0,76,Outras posições,False,595.9603921568627,34.0,4.0,159.0,0.5275,Polígono,610.9788571428571,35.0,603.5784541062801,-15.018464985994456
35585488,COLEGIO ANGLO UNIDADE HORTOLANDIA,3519071,2.0,7,Desafiante (2º-5º local),False,616.9005847953217,57.0,1.0,142.0,0.5268,Polígono,620.678857142857,35.0,618.3379710144928,-3.778272347535335
15175529,PHYSICS COLEGIO E CURSO,1502400,5.0,11,Desafiante (2º-5º local),False,614.5471428571428,56.0,0.0,163.0,0.5265,Polígono,610.3897652582159,71.0,612.2229396325458,4.157377598926928
42143969,COLEGIO OBJETIVO LAGES,4209300,4.0,5,Desafiante (2º-5º local),False,610.0369105691057,41.0,2.0,168.0,0.5264,Polígono,628.3427777777778,60.0,620.9116831683168,-18.30586720867211
35131507,OSWALD DE ANDRADE COLEGIO UNIDADE II,3550308,172.0,516,Outras posições,False,604.6613725490197,34.0,3.0,156.0,0.5261,Polígono,644.92,27.0,622.4807650273225,-40.25862745098027
52076601,COLEGIO VISAO,5208004,1.0,4,Líder local,False,598.9333333333333,36.0,4.0,122.0,0.5258,Polígono,602.3783333333333,20.0,600.1636904761905,-3.44500000000005
43037720,COLEGIO ULBRA CRISTO REDENTOR,4304606,8.0,10,Outras posições,False,588.8946913580247,54.0,5.0,175.0,0.5258,Polígono,589.5947747747748,37.0,589.1793406593407,-0.7000834167500898
35100328,WELLINGTON CENTRO DE ENSINO INTEGRADO,3550308,173.0,516,Outras posições,False,613.6830303030304,33.0,2.0,120.0,0.5254,Polígono,637.0783783783784,37.0,626.0491428571429,-23.39534807534801
41063350,COLEGIO SAGRADA FAMILIA,4119905,5.0,14,Desafiante (2º-5º local),False,592.1965432098766,135.0,5.0,406.0,0.5251,Polígono,598.5600888888889,150.0,595.5457777777779,-6.363545679012304
41027000,OLIMPUS COL- ENSINO FUNDAMENTAL E MEDIO,4101507,3.0,5,Desafiante (2º-5º local),False,604.5091428571428,35.0,3.0,129.0,0.5248,Polígono,619.3089655172414,29.0,611.2153125,-14.799822660098584
41158768,ALFA REDE DE ENSINO,4127700,5.0,5,Desafiante (2º-5º local),False,604.5053594771242,51.0,3.0,171.0,0.5246,Polígono,636.2480597014926,67.0,622.528757062147,-31.742700224368377
35143625,FENIX COLEGIO,3518404,4.0,7,Desafiante (2º-5º local),False,613.5333333333333,51.0,2.0,176.0,0.5246,Polígono,617.6584848484849,44.0,615.4439298245613,-4.125151515151629
35808210,COLEGIO VICTORINO EIRELI,3550308,175.0,516,Outras posições,False,604.3579166666667,48.0,3.0,166.0,0.5235,Polígono,594.7373333333334,45.0,599.7027956989248,9.620583333333343
35168373,TABLEAU COLEGIO,3554102,10.0,15,Outras posições,False,609.3058461538461,65.0,2.0,205.0,0.5229,Polígono,625.8823076923077,52.0,616.6731623931623,-16.576461538461558
15542858,ESC DOM ANGELO FROZI SC LTDA,1501303,1.0,5,Líder local,False,588.4297777777778,45.0,5.0,135.0,0.5226,Polígono,565.2261788617886,41.0,577.3675968992248,23.20359891598912
33067813,PENSI MARTINS,3304557,153.0,344,Outras posições,False,601.1521568627451,68.0,3.0,214.0,0.5223,Polígono,620.0143209876543,81.0,611.4060850111856,-18.862164124909214
35110346,LICEU SANTISTA,3548500,13.0,32,Outras posições,False,601.6070042194093,79.0,4.0,316.0,0.5223,Polígono,623.2406349206349,63.0,611.2050234741785,-21.63363070122557
52097595,COLEGIO UNUS,5201405,4.0,17,Desafiante (2º-5º local),False,609.1450724637681,46.0,2.0,195.0,0.5219,Polígono,626.0136585365854,41.0,617.0946360153256,-16.868586072817266
41061870,COLGIO ADVENTISTA PONTA GROSSA EIEFM,4119905,6.0,14,Outras posições,False,591.8298039215687,34.0,5.0,151.0,0.5219,Polígono,,,591.8298039215687,
51051273,CENTRO INTEGRADO DE ENSINO 1 E 2 GRAUS,5107602,5.0,7,Desafiante (2º-5º local),False,591.8234666666666,25.0,5.0,158.0,0.5214,Polígono,611.9398611111111,48.0,605.0506849315068,-20.116394444444495
35114157,PROGRESSO DE ARARAQUARA COLEGIO,3503208,8.0,13,Outras posições,False,615.6826315789473,38.0,1.0,143.0,0.5214,Polígono,624.4513333333333,30.0,619.5511764705882,-8.76870175438603
33203415,COLEGIO NOS UND RECREIO LTDA,3304557,154.0,344,Outras posições,False,608.0021333333333,25.0,2.0,109.0,0.5213,Polígono,,,608.0021333333333,
52288358,COLEGIO ABSOLUTO,5201405,5.0,17,Desafiante (2º-5º local),False,599.912380952381,42.0,3.0,143.0,0.5206,Polígono,594.6286956521739,23.0,598.0427692307692,5.283685300207139
29327822,COLEGIO MIGUEL AFONSO,2931350,4.0,4,Desafiante (2º-5º local),False,600.7184946236559,31.0,3.0,119.0,0.5206,Polígono,647.9093333333333,30.0,623.9271038251366,-47.19083870967734
33025460,ALTERNATIVA COLEGIO,3304524,8.0,14,Outras posições,False,596.4752542372881,59.0,3.0,288.0,0.5205,Polígono,615.3090476190476,84.0,607.5384615384615,-18.833793381759506
35108613,BARAO DE MAUA COLEGIO,3529401,1.0,10,Líder local,False,601.1976470588236,34.0,4.0,155.0,0.5196,Polígono,618.3408333333333,24.0,608.2913793103448,-17.14318627450973
35143029,BATISTA DE ITAPEVI ESCOLA,3522505,1.0,3,Líder local,False,603.8264,50.0,2.0,150.0,0.5194,Polígono,596.584347826087,23.0,601.5446575342467,7.242052173913066
31170348,CENTRO EDUCACIONAL ADVENTISTA DE UBERLANDIA,3170206,15.0,21,Outras posições,False,597.7638383838383,33.0,4.0,126.0,0.5188,Polígono,597.98,25.0,597.8570114942529,-0.21616161616168483
41127480,COLEGIO ELITE CONTEMPORANEO EI EF M,4106902,36.0,69,Outras posições,False,603.4119999999999,35.0,3.0,138.0,0.5186,Polígono,613.6042424242423,33.0,608.3582352941175,-10.192242424242409
35481014,ABACO III COLEGIO,3548708,16.0,33,Outras posições,False,611.6262068965517,58.0,1.0,139.0,0.5185,Polígono,622.9539743589744,52.0,616.9811515151515,-11.327767462422685
35127991,BEIT YAACOV ESCOLA,3550308,179.0,516,Outras posições,False,590.978245614035,19.0,5.0,183.0,0.5172,Polígono,662.6266666666667,6.0,608.1738666666666,-71.64842105263165
35101679,CASTRO ALVES COLEGIO,3550308,180.0,516,Outras posições,False,590.9058974358975,26.0,5.0,150.0,0.5171,Polígono,600.568,25.0,595.6422222222222,-9.662102564102497
41486846,SOCIEDADE EDUCACIONAL NOVO EDEN LTDA,4106902,37.0,69,Outras posições,False,587.2181395348838,43.0,5.0,165.0,0.5169,Polígono,573.7498039215686,51.0,579.9108510638299,13.468335613315162
28072430,COLEGIO JARDINS LTDA,2800308,23.0,43,Outras posições,False,603.1214814814815,27.0,3.0,109.0,0.5168,Polígono,641.3666666666667,18.0,618.4195555555556,-38.245185185185164
35108224,ENIAC COLEGIO DE INFORMATICA,3518800,12.0,57,Outras posições,False,587.1717528735633,116.0,5.0,597.0,0.5166,Polígono,599.3701048218029,159.0,594.2246181818183,-12.198351948239633
53003080,COL ADVENTISTA DO GAMA,5300108,63.0,117,Outras posições,False,600.4669264069264,77.0,4.0,351.0,0.5162,Polígono,607.7794285714285,105.0,604.6856776556776,-7.312502164502121
53017870,COL OBJETIVO DF - UNIDADE V,5300108,64.0,117,Outras posições,False,600.109430894309,41.0,3.0,178.0,0.5161,Polígono,611.4073913043478,46.0,606.0830651340997,-11.297960410038854
35102039,OLIVETANO COLEGIO,3550308,181.0,516,Outras posições,False,602.9243333333333,60.0,3.0,212.0,0.5157,Polígono,618.6637179487179,52.0,610.2319047619047,-15.739384615384665
51091127,COLEGIO METHA,5108402,2.0,6,Desafiante (2º-5º local),False,599.0664705882352,34.0,3.0,109.0,0.5155,Polígono,619.573,20.0,606.6614814814815,-20.506529411764745
53015894,COL LICEU,5300108,65.0,117,Outras posições,False,596.9365517241379,29.0,4.0,142.0,0.5149,Polígono,590.8605,40.0,593.4142028985508,6.076051724137869
41024575,PLATAO CEI EF M,4115200,12.0,21,Outras posições,False,600.2234666666667,25.0,4.0,180.0,0.5148,Polígono,631.1802564102564,26.0,616.0053594771243,-30.956789743589752
35144721,ALICERCE COLEGIO,3550308,182.0,516,Outras posições,False,611.2635714285715,28.0,2.0,122.0,0.5146,Polígono,607.7555555555556,27.0,609.5414545454545,3.508015873015893
35813936,ABSOLUTO COLEGIO,3516408,1.0,2,Sem comparação local (poucas escolas na cidade),False,602.7855000000001,40.0,3.0,145.0,0.5146,Polígono,603.1277777777777,36.0,602.9476315789474,-0.3422777777776673
35004818,COLEGIO EDUCACIONAL VALE DO PARANAPANEMA,3504008,4.0,6,Desafiante (2º-5º local),False,596.8118279569893,31.0,4.0,114.0,0.5145,Polígono,630.411111111111,18.0,609.1544217687075,-33.599283154121736
33195579,COLEGIO ASA,3301009,10.0,16,Outras posições,False,603.9010000000001,40.0,2.0,165.0,0.5144,Polígono,589.996,15.0,600.1087272727274,13.905000000000086
15156028,COLEGIO PEQUENO PRINCIPEAVANTE,1501402,26.0,65,Outras posições,False,602.7781481481481,90.0,3.0,270.0,0.5143,Polígono,623.6161006289309,106.0,614.0476530612244,-20.837952480782747
35152432,ADVENTISTA DE SOROCABA COLEGIO,3552205,14.0,27,Outras posições,False,596.779086757991,73.0,4.0,274.0,0.5143,Polígono,622.5755721393034,67.0,609.1245476190477,-25.796485381312436
22138560,COLEGIO CPI,2211001,33.0,52,Outras posições,False,610.7034747474747,165.0,1.0,491.0,0.5142,Polígono,611.0729087048833,157.0,610.8836024844721,-0.3694339574085461
42154090,ESCOLA DE ENSINO MEDIO ESTIMOARTE LTDA EPP,4205407,21.0,30,Outras posições,False,590.2018390804598,29.0,5.0,110.0,0.5139,Polígono,618.3,14.0,599.3500775193797,-28.09816091954019
42113105,COLEGIO DINAMICO CHAPECO,4204202,7.0,9,Outras posições,False,590.1637777777778,30.0,5.0,140.0,0.5137,Polígono,596.8678571428571,28.0,593.4002298850575,-6.7040793650793375
21092419,COLEGIO ADVENTISTA DE IMPERATRIZ,2105302,8.0,11,Outras posições,False,595.4685000000001,40.0,3.0,167.0,0.5133,Polígono,603.2042105263158,38.0,599.2371794871794,-7.735710526315756
26075474,COLEGIO SANTA SOFIA,2606002,2.0,4,Desafiante (2º-5º local),False,590.1277333333334,75.0,5.0,261.0,0.5133,Polígono,605.5259154929577,71.0,597.6158904109589,-15.398182159624298
33075581,SANTA MONICA REDE DE ENSINO - CASCADURA,3304557,155.0,344,Outras posições,False,589.628275862069,58.0,4.0,225.0,0.5132,Polígono,600.8025,48.0,594.6883018867925,-11.174224137930992
35121150,SEPROSIC INSTITUTO BARONEZA DE REZENDE,3538709,14.0,25,Outras posições,False,602.525945945946,37.0,3.0,113.0,0.5124,Polígono,637.2672463768116,23.0,615.8434444444446,-34.741300430865635
26121514,COLEGIO DE SAO JOSE,2611606,42.0,76,Outras posições,False,586.3809523809524,63.0,5.0,222.0,0.5115,Polígono,583.2242857142858,42.0,585.1182857142857,3.156666666666638
53019296,COL IDEAL UNIDADE ASA NORTE,5300108,66.0,117,Outras posições,False,589.8651612903226,31.0,5.0,134.0,0.5113,Polígono,617.6460465116279,43.0,606.0081081081081,-27.78088522130531
35107116,NOSSA SENHORA DAS GRACAS ESCOLA,3550308,184.0,516,Outras posições,False,599.788787878788,44.0,4.0,164.0,0.511,Polígono,594.0044927536233,46.0,596.8323703703704,5.784295125164704
27034844,COLEGIO DE SAO JOSE,2704302,18.0,63,Outras posições,False,589.7825806451613,31.0,5.0,103.0,0.5107,Polígono,597.7622988505747,29.0,593.6394444444445,-7.9797182054134055
35111648,COLEGIO MERE MARIE THEODORE VOIRON,3523909,8.0,9,Outras posições,False,592.83,20.0,5.0,106.0,0.5102,Polígono,585.3633333333333,28.0,588.4744444444444,7.466666666666697
41029526,ADVENTISTA C-EI EF M,4113700,13.0,24,Outras posições,False,589.7393548387096,31.0,5.0,173.0,0.5102,Polígono,601.3152380952381,35.0,595.8780808080808,-11.575883256528527
22146199,UNIDADE ESCOLAR SAO LUIZ GONZAGA DIOCESANO MEDIO,2207702,6.0,11,Outras posições,False,602.0039285714286,56.0,3.0,183.0,0.5095,Polígono,612.2811111111112,54.0,607.0490909090909,-10.277182539682599
15539962,INSTITUTO DE EDUCACAO BETEL,1502400,6.0,11,Outras posições,False,588.735,32.0,4.0,155.0,0.5088,Polígono,586.224,25.0,587.6336842105263,2.5109999999999673
42099536,CENTRO EDUCACIONAL RODA PIAO,4211900,5.0,9,Desafiante (2º-5º local),False,602.1912280701754,38.0,2.0,123.0,0.5087,Polígono,,,602.1912280701754,
31309966,ESCOLA ATHENAS,3170206,16.0,21,Outras posições,False,592.8103267973856,51.0,4.0,257.0,0.5085,Polígono,599.8753846153846,52.0,596.3771521035599,-7.065057817998991
24059293,INSTITUTO BRASIL,2408102,26.0,48,Outras posições,False,592.7341666666667,24.0,4.0,100.0,0.5082,Polígono,598.7772222222222,36.0,596.3600000000001,-6.0430555555554974
35154404,OBJETIVO DO LITORAL CENTRO EDUCACIONAL UNIDADE VI,3548500,14.0,32,Outras posições,False,604.863870967742,62.0,3.0,231.0,0.508,Polígono,622.8069444444444,48.0,612.6935757575758,-17.943073476702466
23265892,PROVECTO COLEGIO,2304400,49.0,117,Outras posições,False,591.8614942528736,58.0,4.0,217.0,0.5069,Polígono,592.820350877193,57.0,592.3367536231884,-0.9588566243194236
33178518,CENTRO DE INTEGRACAO OBJETIVO - CIOB,3301702,5.0,22,Desafiante (2º-5º local),False,601.7082857142857,70.0,3.0,287.0,0.5066,Polígono,617.5591666666667,64.0,609.278855721393,-15.850880952380976
29471583,COLEGIO OMEGA,2927408,38.0,90,Outras posições,False,592.2932307692307,65.0,5.0,188.0,0.5064,Polígono,620.5262857142858,35.0,602.1748,-28.233054945055073
42068606,COLEGIO ADVENTISTA DE ITAJAI,4208203,5.0,10,Desafiante (2º-5º local),False,588.9641176470587,34.0,5.0,258.0,0.5064,Polígono,593.2729487179487,52.0,591.569457364341,-4.308831070889937
35167411,VINICIUS DE MORAES COLEGIO,3550308,187.0,516,Outras posições,False,613.2379310344828,29.0,1.0,134.0,0.5062,Polígono,608.705806451613,31.0,610.8963333333334,4.532124582869869
33184453,COLEGIO ADVENTISTA DE NOVA IGUACU,3303500,4.0,33,Desafiante (2º-5º local),False,597.4300000000001,42.0,3.0,241.0,0.5061,Polígono,589.9626666666667,45.0,593.5675862068966,7.467333333333386
23065893,BATISTA SANTOS DUMONT COL,2304400,50.0,117,Outras posições,False,581.255145631068,103.0,5.0,292.0,0.5058,Polígono,586.4276793248945,79.0,583.5003663003664,-5.1725336938264945
29093490,COLEGIO ANISIO TEIXEIRA,2910800,12.0,21,Outras posições,False,588.8467647058824,136.0,5.0,516.0,0.5058,Polígono,582.78609375,128.0,585.9082575757576,6.060670955882415
31018767,COLEGIO VICENTINO IMACULADA CONCEICAO,3105608,5.0,5,Desafiante (2º-5º local),False,588.7731851851852,45.0,5.0,149.0,0.5053,Polígono,619.0397916666667,32.0,601.3515151515152,-30.266606481481517
51036185,COLEGIO ISAAC NEWTON - CIN - MATUTINO E VESPERTINO,5103403,12.0,27,Outras posições,False,605.2626506024096,166.0,1.0,541.0,0.5052,Polígono,604.0695698924732,186.0,604.6322159090909,1.1930807099364529
35811683,ANGLO ITATIBA CURSO E COLEGIO,3523404,4.0,7,Desafiante (2º-5º local),False,612.5152542372881,59.0,1.0,185.0,0.5047,Polígono,609.8578461538461,65.0,611.1222580645161,2.6574080834419647
15572005,COLEGIO INTELECTUAL,1500800,6.0,22,Outras posições,False,585.2805882352941,68.0,5.0,167.0,0.5041,Polígono,598.0083333333333,60.0,591.24671875,-12.727745098039236
15585689,COLEGIOSEIMA,1501402,27.0,65,Outras posições,False,596.7722222222222,36.0,3.0,105.0,0.5033,Polígono,612.8118181818182,22.0,602.8562068965518,-16.039595959596
50007904,MABE MODERNA ASSOCIACAO BRASILEIRA DE ENSINO MEDIO LTDA,5002704,22.0,31,Outras posições,False,588.451158392435,141.0,5.0,508.0,0.5032,Polígono,602.7146206896551,145.0,595.682634032634,-14.263462297220144
35109496,SAO PIO X INSTITUTO,3534401,11.0,31,Outras posições,False,601.1951724137931,29.0,3.0,100.0,0.5031,Polígono,622.2664516129033,31.0,612.082,-21.071279199110222
43041639,COLEGIO MURIALDO - CAXIAS DO SUL,4305108,10.0,12,Outras posições,False,585.0679710144927,46.0,5.0,266.0,0.503,Polígono,617.4109941520468,57.0,602.9665372168284,-32.34302313755404
41354869,COLEGIO ELITE SAO JOSE DOS PINHAIS CENTRO - EDUCACAO INFANTIL - ENSINO FUNDAMENTAL E ENSINO MEDIO,4125506,3.0,8,Desafiante (2º-5º local),False,592.0493693693694,74.0,4.0,229.0,0.5028,Polígono,576.4456,50.0,585.7575268817204,15.603769369369388
43107877,INSTITUTO DE EDUCACAO SAO FRANCISCO,4314902,44.0,61,Outras posições,False,585.0329577464789,71.0,5.0,295.0,0.5027,Polígono,572.8966013071895,51.0,579.9595628415301,12.136356439289443
41569938,ELITE TALES DE MILETO EI EF M,4119905,7.0,14,Outras posições,False,601.1388888888889,36.0,3.0,145.0,0.5026,Polígono,616.7702222222222,30.0,608.2440404040404,-15.63133333333326
41023960,ANGLO MARINGA CEF M,4115200,13.0,21,Outras posições,False,595.1320634920635,42.0,4.0,182.0,0.5025,Polígono,602.7358139534883,43.0,598.9786666666666,-7.603750461424852
11000252,COLEGIO SAPIENS - UNIDADE JARDIM AMERICA,1100205,7.0,13,Outras posições,False,594.9362962962963,45.0,4.0,125.0,0.5012,Polígono,600.6541176470589,17.0,596.5040860215054,-5.71782135076262
53017030,COL IDEAL UNIDADE V,5300108,67.0,117,Outras posições,False,598.087311827957,93.0,4.0,383.0,0.5012,Polígono,610.1114480874317,122.0,604.9103100775194,-12.02413625947463
26116499,ESCOLA ANITA GONCALVES,2610707,2.0,16,Desafiante (2º-5º local),False,597.4761666666666,40.0,3.0,131.0,0.5011,Polígono,609.0939393939393,33.0,602.7280365296803,-11.617772727272722
41023897,COLEGIO ADVENTISTA DE MARINGA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,4115200,14.0,21,Outras posições,False,583.8965925925926,45.0,5.0,205.0,0.5011,Polígono,569.5490697674419,43.0,576.8858712121212,14.34752282515069
27053997,SOCIEDADE DE EDUCACAO BASICA DE ALAGOAS LTDA,2704302,19.0,63,Outras posições,False,590.8521951219512,41.0,4.0,200.0,0.5008,Polígono,582.5627118644068,59.0,585.9614,8.289483257544475
42130875,ALFA REDE DE ENSINO,4204202,9.0,9,Outras posições,False,590.6713888888889,24.0,4.0,102.0,0.5005,Polígono,577.7082222222222,30.0,583.4696296296296,12.96316666666678
33119031,COL DIMITRI MARQUES LTDA,3304557,161.0,344,Outras posições,False,601.7914285714286,28.0,2.0,125.0,0.5005,Polígono,,,601.7914285714286,
42116643,COLEGIO ELITE SAO JOSE -EM,4216602,4.0,11,Desafiante (2º-5º local),False,594.8505641025641,65.0,4.0,235.0,0.5003,Polígono,609.5919727891156,49.0,601.186783625731,-14.741408686551495
31368385,COLEGIO APOGEU UNIDADE V,3152501,8.0,10,Outras posições,False,603.8129032258065,31.0,2.0,117.0,0.4998,Polígono,623.7427083333333,32.0,613.9359788359789,-19.929805107526818
33187274,COLEGIO EUCARISTICO SANTO ANTONIO,3301009,11.0,16,Outras posições,False,600.4541666666667,24.0,3.0,118.0,0.4998,Polígono,604.3666666666667,12.0,601.7583333333333,-3.9125000000000227
35126196,COLEGIO ANGLO JACAREI ENSINO MEDIO E PRE VESTIBULAR,3524402,4.0,12,Desafiante (2º-5º local),False,611.7268939393939,88.0,1.0,287.0,0.4997,Polígono,627.5815384615385,78.0,619.1766666666666,-15.854644522144554
31215830,INSTITUTO EDUCACIONAL SANTA AMELIA,3157807,3.0,5,Desafiante (2º-5º local),False,594.7898666666666,50.0,4.0,111.0,0.4996,Polígono,592.3183333333333,24.0,593.9882882882882,2.4715333333333547
22141197,CPI SISTEMA DE ENSINO,2211001,35.0,52,Outras posições,False,604.6514285714286,63.0,2.0,203.0,0.4994,Polígono,608.1348,50.0,606.1927433628318,-3.483371428571445
14006740,CLARETIANO-COLEGIO,1400100,3.0,9,Desafiante (2º-5º local),False,584.5932653061225,49.0,5.0,146.0,0.4992,Polígono,587.3097674418605,43.0,585.8629347826087,-2.716502135737983
35160441,PARAISO COLEGIO,3506003,8.0,20,Outras posições,False,600.3297777777777,45.0,3.0,137.0,0.4988,Polígono,578.393,20.0,593.5799999999999,21.936777777777706
33150761,ESCOLA MENINO JESUS,3300704,5.0,12,Desafiante (2º-5º local),False,597.5358823529413,34.0,4.0,130.0,0.4984,Polígono,600.568947368421,38.0,599.1366666666667,-3.0330650154797922
11000350,COLEGIO ADVENTISTA DE PORTO VELHO,1100205,8.0,13,Outras posições,False,591.2902040816326,49.0,4.0,177.0,0.4982,Polígono,589.5290666666667,50.0,590.4007407407407,1.7611374149659014
23070064,FRANCISCO PEREIRA COLEGIO CONEGO,2304400,53.0,117,Outras posições,False,590.16,37.0,4.0,153.0,0.498,Polígono,622.1054545454546,33.0,605.2199999999999,-31.945454545454595
23082585,COLEGIO SEBASTIAO DE ABREU,2307700,1.0,4,Líder local,False,600.1731531531532,37.0,3.0,133.0,0.4978,Polígono,614.288,30.0,606.4932338308458,-14.11484684684683
35127115,OBJETIVO CENTRO EDUCACIONAL UNIDADE DE SAO CAETANO DO SUL,3548807,8.0,10,Outras posições,False,603.1361111111112,36.0,3.0,194.0,0.4975,Polígono,634.0387878787878,33.0,617.915652173913,-30.902676767676667
35130758,CRUZEIRO DO SUL COLEGIO UNIDADE II,3550308,193.0,516,Outras posições,False,587.2187733333333,125.0,5.0,543.0,0.4975,Polígono,579.6505513784462,133.0,583.3173255813954,7.568221954887122
35135057,EXATO COLEGIO,3550308,194.0,516,Outras posições,False,594.2533333333333,45.0,4.0,137.0,0.4971,Polígono,594.3565853658537,41.0,594.3025581395349,-0.10325203252034498
24080411,COLEGIO FENIX,2403251,8.0,13,Outras posições,False,591.0732258064517,62.0,4.0,221.0,0.4971,Polígono,586.2901176470589,85.0,588.3074829931974,4.783108159392782
41063368,COLEGIO SAGRADO CORACAO DE JESUS,4119905,8.0,14,Outras posições,False,587.1522222222222,36.0,5.0,166.0,0.4968,Polígono,591.6466666666666,27.0,589.0784126984128,-4.494444444444412
31193020,COLEGIO JOAO CALVINO,3119401,3.0,3,Desafiante (2º-5º local),False,594.2047058823529,34.0,4.0,120.0,0.4966,Polígono,613.86,21.0,601.7094545454545,-19.655294117647145
29024595,COLEGIO VALE DO SAO FRANCISCO,2918407,1.0,4,Líder local,False,604.2756097560975,82.0,2.0,330.0,0.4964,Polígono,620.4526984126985,63.0,611.304275862069,-16.177088656600972
35290452,OBJETIVO DO LITORAL CENTRO EDUCACIONAL UNIDADE VIII,3551009,1.0,10,Líder local,False,610.8383908045977,29.0,1.0,103.0,0.4954,Polígono,625.3537931034483,29.0,618.096091954023,-14.515402298850631
29446767,ESCOLA BAHIANA DE CIENCIA E TECNOLOGIA,2927408,39.0,90,Outras posições,False,583.8312121212122,44.0,5.0,156.0,0.4954,Polígono,588.2637209302326,43.0,586.0219923371648,-4.432508809020419
35103342,BONI CONSILII INSTITUTO EDUCACAO,3550308,197.0,516,Outras posições,False,599.7713333333334,30.0,3.0,127.0,0.4943,Polígono,610.3466666666667,24.0,604.4714814814814,-10.575333333333333
35138575,REDE DECISAO UNIDADE RENOVACAO,3550308,198.0,516,Outras posições,False,607.0245,40.0,1.0,178.0,0.494,Polígono,610.6509803921568,51.0,609.056923076923,-3.62648039215685
35109848,SANTA CECILIA COLEGIO,3548500,15.0,32,Outras posições,False,586.5508843537415,49.0,5.0,308.0,0.4937,Polígono,555.0719047619048,56.0,569.7620952380952,31.47897959183672
35117705,SANTO ANTONIO COLEGIO,3534708,4.0,7,Desafiante (2º-5º local),False,599.4200000000001,37.0,3.0,164.0,0.4932,Polígono,628.3980769230769,52.0,616.3510112359551,-28.978076923076856
15172600,ESCOLA PITAGORAS,1501303,2.0,5,Desafiante (2º-5º local),False,583.4841666666667,24.0,5.0,121.0,0.4928,Polígono,594.2413793103449,29.0,589.3701886792453,-10.757212643678145
32034520,ESCOLA ADVENTISTA DE CAMPO GRANDE,3201308,4.0,7,Desafiante (2º-5º local),False,589.9704347826087,46.0,5.0,199.0,0.4927,Polígono,589.7917073170731,41.0,589.8862068965517,0.17872746553553043
43019048,COL FRANCISCANO ESPIRITO SANTO,4301602,2.0,3,Desafiante (2º-5º local),False,583.4450666666667,75.0,5.0,286.0,0.4925,Polígono,595.7382945736434,86.0,590.011635610766,-12.293227906976767
43019196,COLEGIO PRESIDENTE EMILIO GARRASTAZU MEDICI,4301602,2.0,3,Desafiante (2º-5º local),False,585.9055999999999,50.0,4.0,188.0,0.4925,Polígono,614.0927659574468,47.0,599.5632989690721,-28.187165957446837
35151774,LUMBINI COLEGIO INTEGRADO,3552502,5.0,11,Desafiante (2º-5º local),False,610.4895384615385,65.0,1.0,179.0,0.4924,Polígono,609.557380952381,56.0,610.0581267217631,0.9321575091574914
52076229,COLEGIO DELTA - ANAPOLIS,5201108,9.0,11,Outras posições,False,599.3636363636364,77.0,3.0,276.0,0.4924,Polígono,630.329552238806,67.0,613.7713888888889,-30.96591587516957
35120339,OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO,3550308,199.0,516,Outras posições,False,603.3569318181818,88.0,2.0,293.0,0.4918,Polígono,625.7893963254593,127.0,616.6077364341085,-22.432464507277473
33187681,COLEGIO E CURSO ZEROHUM NOVA IGUACU,3303500,5.0,33,Desafiante (2º-5º local),False,602.5555555555555,45.0,2.0,214.0,0.4917,Polígono,594.0187387387388,37.0,598.7035772357723,8.536816816816781
24059250,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,2408102,27.0,48,Outras posições,False,585.821623931624,78.0,4.0,263.0,0.4917,Polígono,581.5167676767677,66.0,583.8485648148148,4.304856254856304
41128370,COLEGIO SOCIAL MADRE CLELIA,4106902,39.0,69,Outras posições,False,586.3268864468864,91.0,5.0,388.0,0.4916,Polígono,597.3954589371981,69.0,591.1002083333333,-11.06857249031168
35174658,CARLOS CHAGAS FILHO EEIEFM,3549805,18.0,28,Outras posições,False,596.3751773049646,47.0,4.0,194.0,0.4915,Polígono,615.1251515151515,44.0,605.4410989010989,-18.749974210186906
21011052,COLEGIO SANTA TERESA,2111300,24.0,47,Outras posições,False,578.8910256410256,78.0,5.0,240.0,0.4915,Polígono,602.0148,50.0,587.92375,-23.1237743589744
35101989,NOSSA SENHORA SAGRADO CORACAO EXTERNATO,3550308,200.0,516,Outras posições,False,599.1458064516129,31.0,3.0,108.0,0.491,Polígono,588.0122580645161,31.0,593.5790322580646,11.133548387096766
