codigo_escola;NO_ENTIDADE;codigo_municipio;enem_media_geral;qtd_participantes_enem;QT_MAT_MED;indice_infra;score_destaque;produto_alvo
42064856;ALFA REDE DE ENSINO;4205407;550.9837777777777;30.0;112.0;3.0;0.2364;nenhum
13098284;CENTRO DE EDUCACAO INTEGRAL CHRIST MASTER;1302603;537.868087431694;61.0;187.0;5.0;0.2363;nenhum
35158525;CERIMAR COLEGIO;3550308;560.0085714285714;14.0;61.0;3.0;0.2363;nenhum
33028079;CENTRO EDUCACIONAL MISSAO DE SAO PEDRO;3305208;564.1818181818181;11.0;48.0;1.0;0.2361;nenhum
35165529;ALFA BETA COLEGIO;3506003;565.5008;25.0;95.0;0.0;0.2359;nenhum
33193991;COLEGIO E CURSO ZEROHUM ITAIPU;3303302;564.5436363636363;22.0;76.0;0.0;0.2357;nenhum
15165809;INSTITUTO DE EDUCACAO INTEGRADA ALBERT EINSTEIN - MARITUBA;1504422;530.4925;16.0;86.0;5.0;0.2356;nenhum
33124523;ESCOLA DOM BOSCO NOVA IGUACU LTDA;3303500;548.6616666666667;12.0;71.0;4.0;0.2356;nenhum
35153771;BRASILEIRA ESCOLA DE EDUCACAO;3518800;564.4955555555556;27.0;115.0;2.0;0.2353;nenhum
33143846;COLEGIO NITEROI;3303302;561.3828571428572;21.0;136.0;2.0;0.2352;nenhum
35175024;FORTEC ESCOLA TECNICA;3513504;555.928;20.0;112.0;3.0;0.2349;nenhum
35161317;ITAQUERA COLEGIO;3550308;559.8106666666666;15.0;68.0;3.0;0.2347;nenhum
35134673;ADVENTISTA DE VILA ALPINA COLEGIO;3550308;561.2404347826088;46.0;205.0;2.0;0.2341;nenhum
35122506;COLEGIO FUTURA;3525904;565.2677777777777;12.0;59.0;0.0;0.234;nenhum
15230023;COLEGIO SOPHOS DE PARAGOMINAS;1505502;557.2017777777778;30.0;95.0;2.0;0.2337;nenhum
33196257;COLEGIO FORCA MAXIMA DA BARRA DA TIJUCA;3304557;563.7011764705883;17.0;82.0;1.0;0.2337;nenhum
35009055;SAINT MARY S BILINGUAL SCHOOL;3551009;567.326875;16.0;70.0;1.0;0.2337;nenhum
35154106;REINO DO ENSINO COLEGIO;3550308;561.1342857142857;35.0;160.0;2.0;0.2336;nenhum
32076606;CE RADIER;3205200;551.964;10.0;51.0;4.0;0.2333;nenhum
35481580;APROVADO COLEGIO E CURSO;3526902;560.9133333333333;35.0;161.0;2.0;0.233;nenhum
27046443;COLEGIO BATISTA MORIAH NOVO LTDA;2704302;551.1832258064517;31.0;123.0;3.0;0.2323;nenhum
21470200;EDUCANDARIO AGAPE;2111300;545.9773333333334;15.0;46.0;3.0;0.2317;nenhum
35342956;ESMERALDAS DE MARILIA COLEGIO;3529005;560.5956862745098;34.0;175.0;2.0;0.2317;nenhum
16011694;CENTRO DE ENSINO MADRE TEREZA;1600600;527.15375;32.0;88.0;5.0;0.2316;nenhum
35159918;DIMENSAO CRIANCA E CIA COLEGIO;3557006;560.5938461538461;13.0;57.0;2.0;0.2315;nenhum
24087181;ESCOLA ATIVA REDE DE ENSINO;2403251;543.2099999999999;14.0;50.0;4.0;0.2314;nenhum
52096491;COLEGIO EVANGELICO PRINCIPIO DA SABEDORIA;5201405;555.0309090909091;11.0;58.0;3.0;0.2309;nenhum
35124849;CECI COLEGIO DE ENSINO FUNDAMENTAL E MEDIO;3550308;563.6231111111111;15.0;46.0;2.0;0.2307;nenhum
33143145;CENTRO EDUCACIONAL COLUMBIA 2000 LTDA;3305109;560.2965333333334;25.0;116.0;2.0;0.2302;nenhum
52101398;COLEGIO REDE EDUCA GOIAS;5208004;509.7660606060606;11.0;62.0;5.0;0.2302;nenhum
35154441;ALIADO COLEGIO UNIDADE CLUBE GUAPIRA;3550308;563.2142857142857;28.0;149.0;1.0;0.2299;nenhum
35140934;DIADEMA COLEGIO INTEGRADO;3513801;563.3710526315789;38.0;99.0;2.0;0.2291;nenhum
15169774;SISTEMA DE ENSINO EVOLUCAO;1501709;542.4155555555556;18.0;35.0;4.0;0.229;nenhum
33183953;INSTITUTO SEMEAR - SISTEMA EDUCACIONAL MISSIONARIO EVANGELICO DE ANGRA DOS REIS LTDA;3300100;554.5678787878788;22.0;104.0;3.0;0.2288;nenhum
35102301;COLEGIO UNIVERSIDADE BRASIL;3550308;551.1294736842106;19.0;61.0;4.0;0.2287;nenhum
23186763;EXODUS COLEGIO;2304400;545.2373333333334;15.0;50.0;3.0;0.2285;nenhum
41602056;ALTO PADRAO COLEGIO ED INF E ENS FUND E MED;4106902;550.4442857142857;14.0;51.0;3.0;0.228;nenhum
35004036;COLEGIO ELISEOS;3525904;566.1363636363636;11.0;47.0;1.0;0.2278;nenhum
41155254;COLEGIO SABER - EM;4106902;555.8978947368421;38.0;438.0;2.0;0.2278;nenhum
33173680;SUPERA MUNDI EDUCACAO;3304557;566.0519999999999;15.0;97.0;1.0;0.2272;nenhum
33187789;COLEGIO E CURSO MATRIZ EDUCACAO;3304557;562.5712757201645;81.0;479.0;1.0;0.2269;nenhum
29422264;INSTITUTO SOCIAL OBJETIVO;2927408;554.1554761904762;28.0;95.0;3.0;0.2268;nenhum
33185425;COLEGIO FREINET;3304557;559.5444444444445;27.0;134.0;2.0;0.2267;nenhum
26156318;COLEGIO E CURSO POTENCIAL;2616407;555.5381818181818;11.0;77.0;2.0;0.2262;nenhum
22326715;ORGANIZACAO EDUCACIONAL CRISTO LTDA;2207702;544.756923076923;13.0;53.0;3.0;0.226;nenhum
15175014;CENTRO EDUCACIONAL O MUNDO DA CRIANCA;1501402;549.9670588235294;34.0;130.0;3.0;0.2256;nenhum
24078140;FAC - COLEGIO E CURSO;2408102;546.552962962963;18.0;68.0;4.0;0.2255;nenhum
33199949;ZEROHUM EDUCACAO S A;3300456;559.159;40.0;244.0;2.0;0.225;nenhum
33079960;COLE ADVENTISTA DE PADRE MIGUEL;3304557;552.2857142857143;21.0;65.0;3.0;0.2248;nenhum
52030784;ESCOLA DOM FERNANDO;5201405;549.8626086956522;23.0;140.0;3.0;0.2248;nenhum
23071958;COLEGIO PADRE JOAO PIAMARTA;2304400;539.1768888888889;15.0;77.0;4.0;0.2242;nenhum
33114692;CENTRO EDUCACIONAL ESTACOES DO ANO;3304557;522.5054545454545;11.0;77.0;5.0;0.2242;nenhum
33051348;COLEGIO CENECISTA ALBERTO TORRES;3301900;533.412;10.0;44.0;5.0;0.224;nenhum
35136943;REDE DECISAO UNIDADE POP;3550308;557.5839344262296;61.0;180.0;3.0;0.224;nenhum
33173133;COLEGIO TECNICO SANTA CLARA EIRELI ME;3304557;544.9663636363637;22.0;72.0;4.0;0.2235;nenhum
27226220;COLEGIO SAO LUCAS;2704302;565.3863387978142;61.0;235.0;1.0;0.2234;nenhum
23062622;COLEGIO JANUSA CORREA;2303709;546.0371428571428;42.0;181.0;4.0;0.2233;nenhum
23074264;MEDICI INSTITUTO EDUCACIONAL PRESIDENTE;2304400;521.76;14.0;64.0;5.0;0.2233;nenhum
33067694;COL 1º DE MAIO;3304557;558.7045614035087;19.0;106.0;2.0;0.2231;nenhum
35119714;JOSE STRAVATI COLEGIO;3552809;562.0550000000001;20.0;58.0;1.0;0.223;nenhum
22118977;COLEGIO VISAO DE PARNAIBA;2207702;558.6281818181818;22.0;95.0;2.0;0.2228;nenhum
35463401;XI DE AGOSTO COLEGIO;3554003;562.3957894736842;19.0;117.0;2.0;0.2228;nenhum
35109400;FERNAO DIAS PAIS COLEGIO;3534401;549.898358974359;65.0;260.0;4.0;0.2219;nenhum
32010400;ESCOLA ADVENTISTA DO ESPIRITO SANTO;3201506;545.6831999999999;25.0;113.0;4.0;0.2217;nenhum
33177996;SISTEMA DE ENSINO LOIDE MARTHA;3301702;524.5692307692308;52.0;379.0;5.0;0.2216;nenhum
52104699;COLEGIO GENIOS UNIDADE II;5208707;558.49;18.0;70.0;2.0;0.2216;nenhum
41024478;PARANA CEI EF M;4115200;540.0497435897436;13.0;99.0;4.0;0.2213;nenhum
13098519;COLEGIO DOM BOSCO LESTE;1302603;524.4735294117646;34.0;122.0;5.0;0.2212;nenhum
35135471;PIONNEIRO ESCOLA NORTE;3550308;558.4372222222222;24.0;82.0;2.0;0.221;nenhum
21239843;ESCOLA RAIO DE SOL;2111300;557.079;20.0;83.0;3.0;0.2204;nenhum
33196478;LEGACY SCHOOL JARDIM SULACAP;3304557;548.7771428571428;14.0;62.0;3.0;0.2202;nenhum
35153394;ANCHIETA COLEGIO;3549904;552.4421052631578;19.0;46.0;3.0;0.2201;nenhum
35194712;GENIUS COLEGIO;3509502;562.7611764705882;17.0;63.0;0.0;0.22;nenhum
41140931;MOBI DICK C CENTRO EDEI EF M;4118204;558.062;10.0;48.0;2.0;0.22;nenhum
29454980;ESCOLA LUZ DIVINA;2927408;551.3433333333334;30.0;130.0;3.0;0.2195;nenhum
23252464;COLEGIO VENCER;2304400;531.885;12.0;57.0;5.0;0.2194;nenhum
35151026;NATUREZA ESCOLA;3513009;564.6492307692307;13.0;71.0;1.0;0.2194;nenhum
31306266;COLEGIO CONEXAO KIDS DE ENSINO FUNDAMENTAL E ENSINO MEDIO;3136702;561.4297142857143;35.0;105.0;1.0;0.2192;nenhum
35140314;EAG EAG COLEGIO TECNICO;3550308;538.5725641025641;39.0;133.0;5.0;0.2192;nenhum
15140725;SISTEMA DE ENSINO AMAZONIA;1500800;531.7807142857143;28.0;100.0;5.0;0.2191;nenhum
35155019;RUMO INICIAL COLEGIO;3550308;557.9613793103448;29.0;113.0;2.0;0.2191;nenhum
33130027;COLEGIO IBPI BARRA DA TIJUCA;3304557;549.2173333333333;10.0;56.0;4.0;0.219;nenhum
35193306;HENRIQUE I ESCOLA;3550308;561.7957142857143;49.0;166.0;2.0;0.2189;nenhum
35163338;AMORIM COLEGIO;3550308;548.5164285714285;56.0;208.0;3.0;0.2189;nenhum
33190879;CENTRO EDUCACIONAL ANTONIELI GOMES;3300704;562.5525490196078;17.0;82.0;0.0;0.2187;nenhum
35153084;EDUCANDARIO DOS ANJOS;3550308;561.7333333333333;12.0;50.0;2.0;0.2185;nenhum
24069515;COLEGIO TALENTO;2408102;548.33;10.0;47.0;3.0;0.2179;nenhum
33172285;COLEGIO ANDRADE DE FIGUEIREDO;3302403;530.0133333333333;12.0;77.0;4.0;0.2178;nenhum
35102180;SOUZA LOPES COLEGIO;3550308;551.9891666666666;16.0;77.0;3.0;0.2175;nenhum
35566809;CAMP COLEGIO;3548708;551.9659327217125;109.0;387.0;3.0;0.2172;nenhum
33149763;CENTRO DE EDUCACAO MODERNA;3302007;538.2907142857142;28.0;136.0;4.0;0.2169;nenhum
35165335;LECTUS COLEGIO;3550308;561.4266666666666;12.0;28.0;2.0;0.2165;nenhum
31257583;COLEGIO SISTEMA;3106200;544.567;20.0;57.0;4.0;0.2164;nenhum
26174774;GRUPO EDUCACIONAL DE SAO LOURENCO ANGLO LIDER;2613701;520.2190476190476;21.0;83.0;5.0;0.2161;nenhum
35150289;ITAQUA COLEGIO;3523107;557.4475;16.0;63.0;2.0;0.2161;nenhum
35125179;SANTA RITA COLEGIO;3518800;551.8257142857143;35.0;105.0;3.0;0.2159;nenhum
52072584;ESCOLA CAMINHO CERTO LTDA;5205109;557.4416666666667;12.0;32.0;2.0;0.2159;nenhum
33186723;CENTRO DE EDUCACAO MODERNA;3304557;543.972380952381;14.0;83.0;4.0;0.2153;nenhum
33071292;CENTRO EDUC CARVALHO DE MENDONCA - SUPERA MUNDI EDUCACAO;3304557;563.7489583333333;32.0;125.0;1.0;0.2148;nenhum
21092869;ESCOLA COELHO NETO;2105302;518.9671428571429;14.0;59.0;5.0;0.2146;nenhum
27321029;COLEGIO INTERATIVO;2704302;551.4561666666666;40.0;138.0;3.0;0.2142;nenhum
31293423;COLEGIO VILLA REAL;3156700;543.7112500000001;16.0;80.0;4.0;0.2139;nenhum
13080911;CENTRO METROPOLITANO DE ENSINO LTDA;1302603;537.4515151515151;22.0;97.0;4.0;0.2138;nenhum
35141297;CIDADE CANCAO COLEGIO;3550308;548.156111111111;12.0;82.0;4.0;0.2136;nenhum
35288573;CANDELARIA INSTITUTO EDUCACIONAL;3550308;543.46;11.0;60.0;4.0;0.2131;nenhum
41163761;ADVENTISTA FAZENDA RIO GRANDE C EI EF M;4107652;548.0031007751938;43.0;206.0;4.0;0.2131;nenhum
35583303;COLEGIO AEON LITORAL;3541000;560.7338461538461;13.0;56.0;2.0;0.213;nenhum
31212067;COLEGIO SAO BENEDITO;3157807;534.989393939394;44.0;177.0;4.0;0.2129;nenhum
51039826;INSTITUTO EDUCACIONAL ICE - EIRELI -ME;5103403;517.551568627451;34.0;128.0;5.0;0.2123;nenhum
21617660;JI ROSA MENINA E COLEGIO SANTO EXPEDITO;2111300;545.8611111111111;30.0;117.0;3.0;0.2119;nenhum
29199530;INSTITUTO NOSSA SENHORA DA ASSUNCAO;2927408;536.7273333333334;30.0;98.0;4.0;0.2118;nenhum
35140004;SAO SABAS COLEGIO;3550308;560.5365277777778;48.0;113.0;2.0;0.2118;nenhum
53011805;COL PALOMA;5300108;551.0;12.0;45.0;3.0;0.2118;nenhum
25098306;ELOHIM COLEGIO E CURSO;2507507;552.1663333333333;20.0;73.0;2.0;0.2117;nenhum
35009476;COLEGIO GALILEU GALILEI UNIDADE VILA EMA;3550308;561.4861538461538;26.0;69.0;0.0;0.2116;nenhum
26143178;EDUCANDARIO MENEZES;2611606;536.714;10.0;38.0;4.0;0.2115;nenhum
29459540;CENTRO EDUCACIONAL HILDEBERTO CARDOSO;2927408;543.054;10.0;63.0;4.0;0.2113;nenhum
33181560;RECREIO CHRISTIAN SCHOOL;3304557;563.2784615384616;13.0;112.0;1.0;0.2113;nenhum
33380201;INSTITUTO BIANCHI DE ENSINO;3303500;534.455;16.0;74.0;4.0;0.2111;nenhum
33116512;COL GUNNAR VINGREN EIRELI;3304557;536.5747826086956;23.0;98.0;4.0;0.2111;nenhum
35805440;COLEGIO DOM FELIPE UNIDADE II;3550308;560.4264743589744;52.0;258.0;2.0;0.2111;nenhum
35007008;ESCOLA VEREDASBC;3548708;550.8783333333333;32.0;157.0;3.0;0.211;nenhum
33082014;COL DE APLICACAO EMMANUEL LEONTISINIS;3304557;528.7642857142857;14.0;88.0;5.0;0.2108;nenhum
23063440;SAO RAIMUNDO COLEGIO;2303709;550.7646153846155;13.0;96.0;3.0;0.2107;nenhum
35141768;COLEGIO PRELUDIO;3550308;554.6604166666667;16.0;76.0;3.0;0.2099;nenhum
13093070;INSTITUTO DE EDUCACAO EL SHADAY;1302603;539.7471428571429;28.0;170.0;3.0;0.2097;nenhum
24088439;COLEGIO EXITO;2408102;535.7307526881721;93.0;290.0;4.0;0.2097;nenhum
26193230;COLEGIO DECISAO CSA;2602902;550.6053333333333;15.0;56.0;3.0;0.2095;nenhum
26188090;COMPLEXO EDUCACIONAL NOVO HORIZONTE;2616407;526.692380952381;14.0;79.0;4.0;0.2091;nenhum
27037169;COLEGIO SANTA ROSA;2704302;542.2394444444444;12.0;35.0;4.0;0.2088;nenhum
26183366;COLEGIO COGNICAO;2602902;535.2394117647059;34.0;141.0;4.0;0.2086;nenhum
29641608;REDE EDUCACIONAL SANTO GRAAL;2900702;551.67;22.0;116.0;2.0;0.2084;nenhum
33116636;JD ESC ANTONIO RIBEIRO FEITOSA LTDA;3304557;546.2507692307693;13.0;107.0;3.0;0.2084;nenhum
29304490;COOPERATIVA EDUCACIONAL DE ITABUNA;2914802;550.4052631578948;19.0;94.0;3.0;0.2083;nenhum
35165220;SOUZA E CRUZ COLEGIO;3550308;559.2236363636364;11.0;50.0;1.0;0.2082;nenhum
33060568;JD ESC RECANTO DO SABER;3303500;551.6539130434783;23.0;70.0;2.0;0.2079;nenhum
33193495;COLEGIO E CURSO ZERO HUM;3304557;555.7485714285714;14.0;83.0;2.0;0.2079;nenhum
35110899;INSTITUTO DE EDUCACAO THEREZA PORTO MARQUES;3524402;534.7314285714285;49.0;233.0;5.0;0.2079;nenhum
35133176;PADUA COLEGIO;3550308;550.4014285714286;28.0;163.0;3.0;0.2078;nenhum
35140824;MARCONI COLEGIO;3518800;554.5208130081301;82.0;307.0;2.0;0.2077;nenhum
35007094;COLEGIO GENESIS;3554003;559.148695652174;23.0;124.0;1.0;0.2077;nenhum
42103215;CENTRO EDUCACIONAL MARISTA LUCIA MAYVORNE;4205407;505.2122222222222;18.0;81.0;5.0;0.2073;nenhum
43038379;COLEGIO LUTERANO CONCORDIA;4304606;546.0487179487179;13.0;83.0;3.0;0.2073;nenhum
33190054;REDE DE ENSINO PREPARA - UNIDADE REALENGO 1;3304557;541.605;16.0;48.0;4.0;0.2069;nenhum
35160544;ALFA COLEGIO UNIDADE II;3518701;558.9704;25.0;89.0;1.0;0.2069;nenhum
35119520;SOBEN CENTRO EDUCACIONAL;3516309;559.4133333333333;12.0;54.0;2.0;0.2068;nenhum
24001295;COLEGIO LIRIOS LTDA;2408003;538.4752;25.0;92.0;3.0;0.2066;nenhum
26135465;INSTITUTO SANTA TEREZA;2609600;541.5927272727272;11.0;30.0;4.0;0.2066;nenhum
33218803;ADN MASTER COLEGIO LTDA;3304557;555.4855555555555;18.0;109.0;2.0;0.2065;nenhum
35151324;INSTITUTO PRESBITERIANO DE EDUCACAO;3507506;559.3336;25.0;124.0;2.0;0.2065;nenhum
35288482;PABLO PICASSO COLEGIO;3551702;558.7784444444444;30.0;114.0;1.0;0.2063;nenhum
33026459;COL PROF FERNANDO MOREIRA CALDAS;3300209;523.81;26.0;111.0;5.0;0.2059;nenhum
35167666;COLEGIO TRIVIUM;3541000;559.2646376811593;23.0;99.0;2.0;0.2059;nenhum
35173241;ASSEMBLEIANO DE MARILIA COLEGIO;3529005;553.6269696969697;22.0;107.0;1.0;0.2058;nenhum
35809676;POLICIA MILITAR COLEGIO UNIDADE PENHA;3550308;555.2438271604939;54.0;212.0;2.0;0.2052;nenhum
35188864;COLEGIO BERYON;3518800;553.7375;24.0;125.0;3.0;0.2051;nenhum
26184419;ESCOLA CRIATIVA INFORMATICA;2604106;533.8744927536231;23.0;109.0;4.0;0.2043;nenhum
28067401;COLEGIO CEA LTDA;2800308;545.3566666666667;28.0;107.0;3.0;0.2041;nenhum
33152713;COLEGIO MAIA SANTOS;3304557;555.0014285714286;14.0;64.0;2.0;0.2041;nenhum
33093008;COLEGIO BATISTA DO VILAR;3305109;549.6054901960784;34.0;153.0;3.0;0.2041;nenhum
35135549;CARLOS DRUMMOND DE ANDRADE COLEGIO;3550308;549.5687037037037;36.0;167.0;3.0;0.204;nenhum
29406579;COLEGIO IMPACTO;2913606;545.2591228070175;38.0;112.0;3.0;0.2038;nenhum
35155287;REDE DECISAO UNIDADE GRAJAU;3550308;553.3827272727273;22.0;26.0;3.0;0.2038;nenhum
33182884;SISTEMA ELITE DE ENSINO;3303203;549.8598809523809;56.0;373.0;2.0;0.2036;nenhum
29365406;COOPEX - COLEGIO BOA IDEIA;2924009;545.2019354838709;31.0;77.0;3.0;0.2033;nenhum
35119748;FORTEC ESCOLA TECNICA UNIDADE II;3541000;540.525350877193;76.0;475.0;4.0;0.2032;nenhum
41399820;ISULPAR CEM;4118204;506.75416666666666;16.0;73.0;5.0;0.2029;nenhum
15156451;CENTRO EDUCACIONAL MENDARA;1501402;558.012;10.0;50.0;1.0;0.2028;nenhum
35119118;SAO PAULO COLEGIO;3550308;549.2149999999999;20.0;116.0;3.0;0.2025;nenhum
52079520;COLEGIO ARCO IRIS;5200258;550.501;20.0;100.0;2.0;0.2023;nenhum
35132329;ECO COLEGIO;3550308;552.7057142857143;21.0;78.0;3.0;0.2022;nenhum
26224658;OPVEST COLEGIO E CURSO;2609600;554.5;14.0;42.0;2.0;0.202;nenhum
35004913;ESCOLA VEREDA;3547809;540.115;24.0;149.0;4.0;0.2019;nenhum
33202850;COLEGIO E CURSO ZEROHUM ILHA;3304557;553.08125;16.0;48.0;2.0;0.2018;nenhum
35142864;FUTURO COLEGIO;3550308;554.4344444444445;18.0;69.0;2.0;0.2017;nenhum
35809385;PABLO NERUDA COLEGIO;3503208;562.9308108108107;37.0;133.0;0.0;0.2014;nenhum
35157132;COLEGIO EVOLUCAO MAIS;3550308;554.3720000000001;20.0;77.0;2.0;0.2011;nenhum
35107529;SAO LUIZ DE GONZAGA COLEGIO;3550308;545.4145454545455;22.0;72.0;4.0;0.2011;nenhum
26163454;EDUCANDARIO DIVINA PROVIDENCIA;2603454;544.7166666666666;12.0;48.0;3.0;0.2009;nenhum
35263473;POLIBRASIL COLEGIO;3538709;548.7985714285714;14.0;65.0;3.0;0.2008;nenhum
35441922;IPE GRUPO EDUCACIONAL CARLOS CLEMENTE;3522208;557.667619047619;21.0;88.0;1.0;0.2004;nenhum
31349399;COLEGIO SAO BENEDITO- UNIDADE II;3157807;542.8638095238096;21.0;92.0;3.0;0.2001;nenhum
33106460;COLEGIO TAUA;3304557;554.1538461538462;13.0;57.0;2.0;0.2001;nenhum
33187762;COLEGIO E CURSO MATRIZ EDUCACAO;3303500;561.4328571428572;70.0;307.0;1.0;0.1999;nenhum
33090041;COLEGIO FORCA MAXIMA DE SAO GONCALO LTDA - ME;3304904;557.56;25.0;132.0;1.0;0.1999;nenhum
35119593;COLEGIO SUZANO;3552502;554.0286486486486;37.0;124.0;2.0;0.1996;nenhum
35187318;GAIA COLEGIO DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;3518701;561.4246666666667;20.0;79.0;1.0;0.1995;nenhum
28035488;CENTRO EDUCACIONAL FUTURO FELIZ LTDA;2800308;549.9739130434782;23.0;61.0;2.0;0.1993;nenhum
21195516;COL VINICIUS DE MORAES E JI BALAO MAGICO;2111300;548.7137037037037;54.0;136.0;2.0;0.1986;nenhum
33187770;COLEGIO E CURSO MATRIZ EDUCACAO;3304557;561.3491525423728;59.0;347.0;1.0;0.1985;nenhum
27053717;MULTIPLO ESCOLA DE ENSINO FUNDAMENTAL E MEDIO LTDA;2704302;549.8043902439024;41.0;115.0;2.0;0.198;nenhum
35805452;SCARANNE COLEGIO;3550308;538.4983333333333;24.0;133.0;4.0;0.198;nenhum
21278962;COLEGIO SOL;2111300;548.49625;16.0;32.0;2.0;0.1977;nenhum
35196685;OBJETIVO EMBU DAS ARTES;3515004;557.2309090909091;11.0;54.0;1.0;0.1977;nenhum
50005200;COLEGIO TICTAC E INSTITUTO PENRABEL;5002704;553.6244444444444;18.0;81.0;2.0;0.1976;nenhum
29192480;MARIA RITA DA SILVA COSTA ME;2927408;544.5944444444444;30.0;108.0;4.0;0.1972;nenhum
41123794;COLEGIO METROPOLITANA - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL E MEDIO;4101804;548.0775;16.0;86.0;3.0;0.1971;nenhum
35006934;COLEGIO UNITERP CIDADE NORTE;3549805;551.8432380952381;35.0;171.0;3.0;0.197;nenhum
35176597;ADVENTUS COLEGIO;3550308;553.3257777777778;15.0;79.0;2.0;0.1966;nenhum
13026321;CENTRO EDUCACIONAL RECANTO DA CRIANCA E INTERATIVO;1302603;530.9428571428572;21.0;84.0;4.0;0.1963;nenhum
35100833;SAO JUDAS EXTERNATO;3550308;551.7323076923077;13.0;51.0;3.0;0.1963;nenhum
35189443;MORALES LOPES COLEGIO;3550308;551.7003571428571;56.0;183.0;3.0;0.1962;nenhum
35150373;PARAISO COLEGIO;3548708;537.8817142857143;35.0;124.0;4.0;0.1959;nenhum
52211371;COLEGIO ATLANTA LTDA;5208707;537.8457575757576;44.0;137.0;4.0;0.1956;nenhum
25127020;ODACY DE ANDRADE FREITAS SILVA;2504009;519.2694117647059;17.0;85.0;5.0;0.1955;nenhum
35116661;COLEGIO EXTENSAO;3502804;552.77875;16.0;101.0;2.0;0.1953;nenhum
28075420;COLEGIO ELITE;2800308;552.698947368421;19.0;74.0;2.0;0.195;nenhum
35006165;COC VILA PRUDENTE;3550308;528.7504761904762;21.0;97.0;4.0;0.195;nenhum
51016435;COLEGIO ADVENTISTA DE SINOP;5107909;547.6735483870968;31.0;133.0;3.0;0.195;nenhum
43107567;COLEGIO LUTERANO DA PAZ;4314902;542.8651515151515;22.0;96.0;3.0;0.1948;nenhum
21279721;COLEGIO FETMA E FETMA KIDS;2107506;528.6541666666667;24.0;79.0;4.0;0.1945;nenhum
26320614;COLEGIO E CURSO EXPOSITIVO;2609600;530.3416666666667;12.0;43.0;4.0;0.1944;nenhum
35009648;CENTRO EDUCACIONAL TOTH ME;3543303;556.5871604938271;27.0;86.0;1.0;0.1944;nenhum
35107153;SESI 402 CENTRO EDUCACIONAL;3550308;547.5683333333333;24.0;92.0;3.0;0.1944;nenhum
13090186;CENTRO EDUCACIONAL IMPERIAL;1302603;518.3796825396826;21.0;108.0;5.0;0.1942;nenhum
35121563;DIOCESANO PAULO VI COLEGIO;3552502;552.4866666666667;12.0;81.0;2.0;0.1941;nenhum
35008650;COLEGIO EVANGELICO DE ITAQUERA;3550308;560.4212578616352;53.0;334.0;1.0;0.194;nenhum
52110400;COLEGIO FILOS;5200258;537.2663157894737;19.0;80.0;4.0;0.1938;nenhum
28075412;COLEGIO SANTA FE LTDA;2800308;556.9753333333333;10.0;50.0;2.0;0.1936;nenhum
35110929;INSTITUTO DE TECNOLOGIA DE JACAREI;3524402;537.1446913580247;27.0;168.0;4.0;0.1935;nenhum
41382706;COLEGIO ADVENTISTA ARAUCARIA - EIEFEM;4101804;536.8411904761905;56.0;213.0;4.0;0.1929;nenhum
35153060;ESCREVIVENDO COLEGIO;3550308;543.294;10.0;44.0;4.0;0.1927;nenhum
33192685;COLEGIO E CURSO MATRIZ EDUCACAO ROCHA MIRANDA;3304557;556.714074074074;45.0;235.0;2.0;0.1926;nenhum
15185001;CENTRO DE ESTUDOS DA AMAZONIA;1501402;552.184;10.0;30.0;2.0;0.1923;nenhum
35173685;MARTINS PENNA COLEGIO;3550308;547.1529411764706;17.0;68.0;3.0;0.1923;nenhum
27054551;COLEGIO SANTA ISABEL;2704302;550.7639999999999;10.0;41.0;1.0;0.192;nenhum
15172732;NUCLEO DE ENSINO PROFISSIONAL DA AMAZONIA LTDA;1501303;552.0930000000001;20.0;45.0;2.0;0.1917;nenhum
33088560;ESCOLA TECNICA VIRGINIA PATRICK;3304557;547.268;10.0;38.0;2.0;0.1916;nenhum
43113338;COLEGIO HEBE MARSIGLIA;4315602;548.3015384615385;13.0;13.0;2.0;0.1913;nenhum
35168622;MORIAH COLEGIO;3547809;559.7888888888889;36.0;115.0;1.0;0.1912;nenhum
32034318;CE SONHO MEU;3201308;536.34375;16.0;73.0;4.0;0.1911;nenhum
25099868;INSTITUTO NOSSA SENHORA DE FATIMA LTDA;2513703;515.25;18.0;107.0;5.0;0.191;nenhum
35141355;UNIVERSITARIO ALPHAVILLE COLEGIO;3547304;550.6629629629629;18.0;63.0;3.0;0.1906;nenhum
33101043;COL SOUZA DUARTE;3303500;541.2850000000001;20.0;119.0;3.0;0.1896;nenhum
31074292;COL PIO XII;3136702;535.4632183908046;29.0;106.0;4.0;0.1895;nenhum
33070008;COL NOSSA SENHORA DA PENHA;3304557;509.7212698412699;21.0;90.0;4.0;0.1895;nenhum
35007181;ESCOLA DE HUMANIDADES JOAO FILGUEIRAS LIMA FABRICA;3550308;550.4457142857143;21.0;89.0;3.0;0.1891;nenhum
33450226;SEICE SISTEMA DE ENSINO INTEGRADO DE CAMPOS ELISEOS;3301702;535.186875;64.0;288.0;4.0;0.1889;nenhum
23062541;COLEGIO PARQUE ESTUDANTIL GUADALAJARA;2303709;512.3618181818182;11.0;43.0;5.0;0.1888;nenhum
35157478;AUGUSTO SILVA COLEGIO;3550308;535.1727272727272;11.0;82.0;4.0;0.1887;nenhum
